failure rate	min sdk	api level	year	api's year	api-year	api-min
0.22551928783382788	16	25	2017	2016	-1	9
0.0	17	25	2017	2016	-1	8
0.0	18	25	2017	2016	-1	7
0.0	19	25	2017	2016	-1	6
0.0	20	25	2017	2016	-1	5
0.0	21	25	2017	2016	-1	4
0.0	22	25	2017	2016	-1	3
0.0	23	25	2017	2016	-1	2
0.0	24	25	2017	2016	-1	1
0.0	25	25	2017	2016	-1	0
0.0	26	25	2017	2016	-1	-1
0.0	27	25	2017	2016	-1	-2
0.0	28	25	2017	2016	-1	-3
0.0	29	25	2017	2016	-1	-4
0.0	0	25	2018	2016	-2	25
0.0	1	25	2018	2016	-2	24
0.0	2	25	2018	2016	-2	23
0.0	3	25	2018	2016	-2	22
0.0010626992561105207	4	25	2018	2016	-2	21
0.0	5	25	2018	2016	-2	20
0.0	6	25	2018	2016	-2	19
0.006376195536663124	7	25	2018	2016	-2	18
0.011689691817215728	8	25	2018	2016	-2	17
0.12221041445270989	9	25	2018	2016	-2	16
0.044633368756641874	10	25	2018	2016	-2	15
0.008501594048884165	11	25	2018	2016	-2	14
0.0021253985122210413	12	25	2018	2016	-2	13
0.0010626992561105207	13	25	2018	2016	-2	12
0.18809776833156217	14	25	2018	2016	-2	11
0.23698193411264612	15	25	2018	2016	-2	10
0.24442082890541977	16	25	2018	2016	-2	9
0.018065887353878853	17	25	2018	2016	-2	8
0.010626992561105207	18	25	2018	2016	-2	7
0.06057385759829968	19	25	2018	2016	-2	6
0.0	20	25	2018	2016	-2	5
0.026567481402763018	21	25	2018	2016	-2	4
0.003188097768331562	22	25	2018	2016	-2	3
0.009564293304994687	23	25	2018	2016	-2	2
0.0010626992561105207	24	25	2018	2016	-2	1
0.0	25	25	2018	2016	-2	0
0.003188097768331562	26	25	2018	2016	-2	-1
0.0	27	25	2018	2016	-2	-2
0.0	28	25	2018	2016	-2	-3
0.0	29	25	2018	2016	-2	-4
0.003009027081243731	0	25	2019	2016	-3	25
0.0	1	25	2019	2016	-3	24
0.0	2	25	2019	2016	-3	23
0.0	3	25	2019	2016	-3	22
0.0	4	25	2019	2016	-3	21
0.0	5	25	2019	2016	-3	20
0.0	6	25	2019	2016	-3	19
0.0010030090270812437	7	25	2019	2016	-3	18
0.007021063189568706	8	25	2019	2016	-3	17
0.07723169508525576	9	25	2019	2016	-3	16
0.028084252758274825	10	25	2019	2016	-3	15
0.0050150451354062184	11	25	2019	2016	-3	14
0.007021063189568706	12	25	2019	2016	-3	13
0.003009027081243731	13	25	2019	2016	-3	12
0.10732196589769308	14	25	2019	2016	-3	11
0.15546639919759278	15	25	2019	2016	-3	10
0.3259779338014042	16	25	2019	2016	-3	9
